EC_Tower,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,source_file,NDVI_smooth,DFI_smooth,NDTI_smooth,SATVI_smooth,NDII7_smooth,SAVI_smooth,RDVI_smooth,MTVI1_smooth,NCI_smooth,NDCI_smooth,PSRI_smooth,NDWI_smooth,EVI_smooth,TCBI_smooth,TCGI_smooth,TCWI_smooth,BAI_126_smooth,BAI_136_smooth,BAI_146_smooth,BAI_236_smooth,BAI_246_smooth,BAI_346_smooth,BLUE_smooth,GREEN_smooth,RED_smooth,NIR1_smooth,SWIR1_smooth,SWIR2_smooth
NEON,8/12/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.444653253,13.09740551,0.205426795,0.213803749,0.158987823,0.266055394,25.61633475,0.193584376,0.534104617,0.482545594,0.05048634,-0.047895575,0.261490487,0.355773598,0.088903236,-0.202137703,145.6932967,157.0143274,122.179064,170.0087883,120.3891217,112.6803838,509.7837786,803.3579663,925.2675769,2401.672269,2648.012136,1747.260377
NEON,8/13/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.443486591,13.13049303,0.205259261,0.213809375,0.15755994,0.265243769,25.54024936,0.192853476,0.534006233,0.482402446,0.050627395,-0.04920238,0.260756689,0.355889954,0.088462336,-0.202501742,145.7401492,157.0348613,122.3160985,169.9835256,120.532444,112.8207376,511.3314619,804.5237783,926.6372475,2398.187093,2651.174545,1749.94781
NEON,8/14/2023,0.460009675,11.89933483,0.191820332,0.208974669,0.16279622,0.274180392,26.41529544,0.20504087,0.521360484,0.483312012,0.035923248,-0.029933843,0.273805221,0.351465653,0.091105253,-0.196022122,146.4354051,159.8596524,122.0197678,174.9965188,120.0834516,111.8012988,520.4347826,805.1304348,891.4347826,2408.826087,2556.826087,1734.565217,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.441979774,13.17718019,0.205142971,0.213488354,0.156558687,0.264380612,25.4571813,0.192135691,0.533341155,0.481617576,0.050823507,-0.05012641,0.260045143,0.356298397,0.088046691,-0.202733891,145.7754357,157.020409,122.4201651,169.8990196,120.640824,112.9294126,514.2356826,807.0762618,929.6833695,2396.783367,2654.344935,1752.390466
NEON,8/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43996209,13.24329171,0.205088501,0.212887467,0.155762995,0.263379432,25.35861218,0.191331995,0.532211461,0.480211069,0.051183362,-0.050899521,0.259231048,0.357090098,0.087621283,-0.202953604,145.7822324,156.9457091,122.4986718,169.7240049,120.7255059,113.0224828,518.4516371,811.1903392,934.8430713,2397.494607,2658.798387,1755.409422
NEON,8/16/2023,0.431778612,12.65791634,0.189784558,0.212987416,0.129162494,0.260421276,25.04054424,0.189036,0.534774528,0.480999722,0.053702513,-0.062121981,0.257776428,0.364759477,0.085170523,-0.212686123,147.1519826,157.630817,123.6229466,169.5370068,121.7630627,114.1737327,541.7826087,827.9130435,957.173913,2409.956522,2728.347826,1858.565217,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.438786223,13.29063473,0.205230825,0.212617116,0.155338613,0.262735334,25.2962149,0.190870431,0.531441687,0.479503525,0.051190328,-0.051487384,0.258764836,0.357431739,0.087318071,-0.203011676,145.8031918,156.9449598,122.5679424,169.690974,120.7974336,113.0898964,521.2646278,813.6768561,937.3515805,2396.821637,2660.836724,1756.154929
NEON,8/17/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438647962,13.31577109,0.205628539,0.212758173,0.155374284,0.262520966,25.2775545,0.190811415,0.531138295,0.479666346,0.05077772,-0.05185839,0.25870779,0.357195649,0.087161444,-0.202864032,145.8397987,157.0327238,122.6268076,169.8294143,120.8550194,113.1275529,522.248644,814.0711227,936.5363156,2394.286212,2659.809266,1753.988414
NEON,8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438282824,13.33637652,0.205808801,0.212790629,0.155115312,0.26219405,25.2476673,0.190621618,0.530809008,0.479669691,0.050506165,-0.052304763,0.258524471,0.357030989,0.086954085,-0.202782571,145.8863209,157.105921,122.7004123,169.925962,120.9274399,113.185646,523.4297788,814.6378939,936.2299597,2391.715935,2659.118137,1752.847138
NEON,8/19/2023,0.429408468,13.71948856,0.207571674,0.220013983,0.140930231,0.261195213,25.08081606,0.187730087,0.544834049,0.483777602,0.061244271,-0.068620593,0.256734991,0.369099091,0.087167287,-0.215306359,146.6502037,155.873291,122.5359162,166.5148071,120.6476969,113.4086111,536.2173913,825.9130435,975.3043478,2440.826087,2799.869565,1838.086957,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.437631775,13.35255469,0.205734902,0.212689741,0.154500585,0.261719192,25.20314619,0.190256896,0.530455893,0.479475316,0.050418246,-0.052851544,0.258171227,0.356944203,0.086681081,-0.202778091,145.943256,157.1588086,122.7924549,169.9678178,121.0187319,113.269763,524.8084803,815.384924,936.5415607,2389.023032,2658.808291,1752.892795
NEON,8/20/2023,0.415959059,14.07654972,0.2058375,0.202757048,0.1633081,0.262053604,25.03097914,0.193917913,0.509375063,0.451700714,0.05753501,-0.043970352,0.26069698,0.385786122,0.089466063,-0.209466353,143.5995334,153.824288,120.3748997,166.0491131,118.756228,111.4912052,595.6521739,910.6521739,1058.304348,2564.913043,2801.608696,1846.173913,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.4366299,13.36420113,0.205367217,0.21242118,0.153481114,0.261063446,25.14072559,0.189677556,0.53006287,0.479025788,0.050550111,-0.053509441,0.257599181,0.356954734,0.08633038,-0.20286137,146.0035058,157.1804794,122.9040371,169.9391288,121.1313899,113.3833137,526.3689131,816.3768681,937.6420553,2386.217926,2658.958511,1754.324151
NEON,8/21/2023,0.40514367,13.67531069,0.192704441,0.210806591,0.116448004,0.249624931,23.92138344,0.176417739,0.536479299,0.468355712,0.070722859,-0.07798718,0.24423057,0.379785069,0.08187274,-0.22305179,145.937214,154.1175526,123.7441334,163.8187575,122.1175985,115.2951135,562.6086957,865.173913,1038.478261,2451.347826,2865.826087,1940.565217,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.435215706,13.37134388,0.204665202,0.211959764,0.151987904,0.260188468,25.05673768,0.188835879,0.52963438,0.478283795,0.050947024,-0.054307466,0.256763295,0.357066534,0.085885169,-0.203043682,146.0694613,157.1662391,123.0397977,169.8272292,121.2701596,113.5327341,528.1193672,817.6118618,939.6334698,2383.183815,2659.60293,1757.308869
NEON,8/22/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433325995,13.37395581,0.203586294,0.21127913,0.149949659,0.259054843,24.94741206,0.187682996,0.529174074,0.477210491,0.051654796,-0.055274958,0.255617372,0.357283758,0.085328074,-0.203336515,146.1435882,157.1113375,123.2045324,169.6192014,121.4399477,113.7246191,530.0699921,819.0895286,942.6209927,2379.800884,2660.77427,1762.021073
NEON,8/23/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430920093,13.39596933,0.202549725,0.210682076,0.14743829,0.257722625,24.81732183,0.186302211,0.528896122,0.476058944,0.052687873,-0.056767019,0.254250214,0.357876566,0.08469992,-0.20396956,146.2183031,157.0066707,123.3806213,169.3087938,121.6228719,113.9445608,532.6605536,821.3513834,947.250373,2377.406297,2665.946951,1769.228451
NEON,8/24/2023,0.405589006,14.96351725,0.215012001,0.217527337,0.134674915,0.248651192,23.84659898,0.171861391,0.549021996,0.472442513,0.079358506,-0.082716346,0.238788489,0.374285296,0.083467879,-0.219395318,144.4576033,151.759583,122.7437962,160.7225983,121.2520235,114.7747302,522.9130435,836.2173913,1029.217391,2431.782609,2869.782609,1854.869565,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.427935879,13.44169406,0.201594784,0.210201066,0.144404844,0.256168869,24.66405546,0.184667043,0.528841737,0.474841573,0.054087251,-0.058873898,0.252638526,0.358898747,0.083993093,-0.2049951,146.2943467,156.8465807,123.5689947,168.8838666,121.8199105,114.1955528,535.9841343,824.5000997,953.7326426,2376.144586,2675.788493,1779.226774
NEON,8/25/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424309696,13.51555229,0.200761984,0.209869692,0.14079908,0.254370257,24.48515786,0.182750794,0.52905282,0.473571309,0.055894251,-0.061688437,0.250758808,0.360406157,0.08319983,-0.206467153,146.3724642,156.625323,123.7705825,168.3320767,122.0320422,114.4805998,540.1386648,828.643615,962.2857517,2376.167469,2690.989072,1792.32238
NEON,8/26/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.421171098,13.59588089,0.20037495,0.209652718,0.13799834,0.252809064,24.32982541,0.180986099,0.529551409,0.472493122,0.057735098,-0.06413876,0.248986184,0.361583391,0.082562065,-0.207657096,146.4069419,156.3673692,123.9227112,167.7600162,122.1965842,114.7205991,542.6355317,831.4308058,969.4939817,2375.910334,2703.774249,1802.200905
NEON,8/27/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418780363,13.68913639,0.20068439,0.209757047,0.136226323,0.25163152,24.21224702,0.179352844,0.530954024,0.471875694,0.059974103,-0.066254561,0.247338646,0.362346237,0.082194738,-0.208615559,146.3847359,156.0191424,123.9857902,167.0831401,122.2718674,114.8897597,541.9883507,831.5708029,974.8997148,2375.678565,2714.78987,1808.315201
NEON,8/28/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.416563828,13.80084895,0.201341989,0.209991319,0.134720489,0.250398097,24.09189155,0.177722781,0.532298306,0.471491612,0.061918162,-0.068457459,0.245634653,0.362731529,0.081781518,-0.209359518,146.3214972,155.698767,124.0663271,166.4976487,122.3732969,115.0677045,540.5936507,831.1442167,978.8917569,2373.137574,2723.73082,1811.683224
NEON,8/29/2023,0.430367941,14.00458751,0.213371504,0.197537533,0.176897027,0.249941547,24.19040833,0.179146957,0.508984737,0.460748908,0.047302651,-0.037876181,0.245674052,0.335591765,0.081600078,-0.180985104,145.3118625,157.1384731,124.100837,170.5770232,122.5131382,114.472711,509.9565217,793.6956522,900.7826087,2260.869565,2438.869565,1581.652174,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.413990618,13.89742183,0.201605334,0.209935057,0.132684921,0.248799697,23.93885079,0.175799648,0.533218274,0.470888356,0.063755896,-0.070773898,0.24370068,0.362864788,0.081132102,-0.209967497,146.358431,155.4662708,124.2435513,165.9870337,122.5634075,115.3314537,540.3154174,830.8272142,982.4885176,2367.619153,2729.982406,1814.937784
NEON,8/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411353158,14.00917654,0.202031275,0.209571755,0.13120689,0.247018753,23.77056588,0.173773694,0.53349737,0.469917383,0.065327173,-0.072701134,0.241659299,0.362602925,0.080387732,-0.210083626,146.3796318,155.265067,124.4410375,165.5527321,122.7773217,115.6057775,540.2882754,830.5582901,985.3679368,2359.840153,2731.555438,1814.428204
NEON,8/31/2023,0.416975544,13.43338073,0.19514129,0.212504794,0.119292438,0.247453041,23.8586162,0.176121913,0.533961764,0.479077826,0.056629376,-0.077641483,0.243359042,0.358310513,0.078840739,-0.211240307,146.7893455,157.1438568,125.5116848,168.9549357,123.8949718,116.3227323,537.5217391,825,956.6956522,2322.434783,2712.956522,1827.782609,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.408640109,14.12181147,0.202351749,0.209183061,0.129679789,0.245300902,23.60655173,0.171817194,0.533757573,0.468834556,0.066982941,-0.074582164,0.239687323,0.362535958,0.079692292,-0.210270355,146.3850339,155.0404281,124.6158454,165.0875194,122.9696713,115.8647697,540.5176246,830.7372066,988.9264905,2353.473175,2734.148962,1814.812056
NEON,9/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405892593,14.20756749,0.202193758,0.208927521,0.127373366,0.243693475,23.4509932,0.169948123,0.534359299,0.467952779,0.068805169,-0.076757701,0.237839473,0.362833934,0.079031709,-0.210885427,146.4261357,154.8212304,124.7929001,164.5984512,123.1597681,116.1313121,541.066529,831.2066689,993.2100082,2348.908925,2740.219475,1819.284973
NEON,9/2/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403347476,14.28582453,0.202080592,0.208702919,0.125123958,0.242080355,23.29700604,0.168034117,0.535100022,0.467262432,0.070597575,-0.078911106,0.235976407,0.362872191,0.078351228,-0.21139849,146.4958456,154.6311375,124.9885602,164.1379846,123.3651554,116.4114785,541.0807378,830.8371222,996.5022591,2342.876415,2744.684826,1822.684781
NEON,9/3/2023,0.42285906,13.91842595,0.20721403,0.212916359,0.141364117,0.251968297,24.27690139,0.178946087,0.535848373,0.476984282,0.059570228,-0.067819926,0.24650226,0.356714512,0.082443859,-0.205880326,146.1121875,155.9655568,123.9726224,167.3105836,122.2947243,114.8781598,523.5217391,813.6521739,953.6521739,2348,2689.304348,1767.043478,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.401041385,14.35914673,0.202074205,0.208508003,0.123027193,0.240458995,23.14475852,0.166072578,0.535962975,0.466775297,0.072332962,-0.08100884,0.23409619,0.362594378,0.07764933,-0.211758116,146.5932704,154.4735872,125.2032014,163.7136071,123.5862892,116.7047488,540.4933498,829.5336853,998.6339369,2335.107668,2747.093097,1824.482417
NEON,9/4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39953771,14.45402236,0.202794113,0.209297867,0.120541319,0.238690657,22.98708433,0.163715352,0.538690235,0.467990403,0.074355802,-0.084206484,0.231940884,0.360240659,0.076839671,-0.211656205,146.9255621,154.4805919,125.5710003,163.3790334,123.9320258,117.1264558,534.5933602,820.3272569,992.1237104,2315.148698,2741.132429,1817.591464
NEON,9/5/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.396837801,14.53044488,0.202620839,0.208992335,0.117935241,0.23676163,22.80656117,0.161596182,0.539125631,0.467430848,0.075830415,-0.086631066,0.22987309,0.360029861,0.075927411,-0.212066545,147.0426812,154.380462,125.8592309,163.0400035,124.232759,117.4939346,535.4905629,820.3330264,994.8041366,2306.010216,2743.814773,1820.344808
NEON,9/6/2023,0.398021244,13.87734374,0.192195059,0.20140854,0.118756405,0.23822189,22.93490888,0.165753391,0.52425328,0.459427872,0.067821667,-0.075133203,0.236675129,0.362137097,0.075437507,-0.2086951,149.3555643,156.7685474,126.2405568,165.131483,124.2517873,117.1803093,581.7826087,843.173913,1001,2323.043478,2700.608696,1830.826087,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.393590231,14.60983008,0.202110298,0.208627232,0.114661965,0.234696406,22.6097503,0.15935159,0.539467243,0.466619331,0.077551835,-0.089387504,0.227729384,0.36040023,0.074951109,-0.212886955,147.1735851,154.2542772,126.1550643,162.6426671,124.5402524,117.8846559,537.8696939,821.8911458,999.7717622,2299.084025,2750.934924,1827.195171
NEON,9/7/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390284805,14.69066679,0.201549905,0.208164121,0.111485249,0.232644642,22.41348655,0.15710134,0.53968165,0.465658036,0.07935015,-0.09199063,0.22562094,0.360925497,0.073989584,-0.213733019,147.303591,154.1163859,126.4372492,162.2316627,124.8327367,118.2690652,540.6820623,823.8947527,1005.461673,2293.140701,2758.640282,1834.606428
NEON,9/8/2023,0.384054737,14.3419818,0.192210387,0.206668371,0.096401091,0.22994147,22.13675946,0.155312348,0.537468812,0.464222172,0.079251075,-0.097608275,0.224776325,0.36671147,0.071815881,-0.219179689,148.4525881,154.868973,127.2826885,162.4041131,125.5816841,119.0352774,567.826087,843.2608696,1025.956522,2302.434783,2800.173913,1898.130435,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.386979766,14.77024477,0.200928576,0.207601457,0.108439166,0.23063184,22.22036993,0.154875831,0.539761591,0.464565567,0.081191372,-0.094393874,0.22357324,0.361565189,0.073052932,-0.214575065,147.4314332,153.971623,126.7045384,161.8176602,125.1090584,118.6442809,543.8205148,826.2396792,1011.67185,2288.083306,2766.540553,1842.359838
NEON,9/9/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383733809,14.84584858,0.200235263,0.206937016,0.105559743,0.228684071,22.03305046,0.152705985,0.539698695,0.463359468,0.08304137,-0.096548742,0.22161238,0.362279478,0.072151597,-0.215383054,147.5557636,153.8247404,126.955506,161.411275,125.3678777,119.0072375,547.1796102,828.8240181,1018.203132,2283.822068,2774.24454,1850.235799
NEON,9/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380057262,14.93148883,0.199455608,0.206295406,0.102185055,0.22655164,21.82679176,0.150309618,0.539783834,0.462075195,0.08518994,-0.099115544,0.219454671,0.363285784,0.071171288,-0.216475585,147.6946226,153.6447964,127.2246781,160.9259092,125.6448639,119.4041919,551.1171518,831.9868716,1026.073062,2280.149894,2784.961975,1860.466897
NEON,9/11/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375908089,15.02753808,0.198578008,0.205696654,0.098225415,0.22421058,21.59926304,0.147660627,0.540062043,0.460731685,0.087662685,-0.102173561,0.217069961,0.364593098,0.070099985,-0.217886514,147.8501023,153.4297814,127.5169622,160.3540766,125.9451927,119.8408784,555.6165917,835.7121031,1035.312984,2276.96829,2798.966862,1873.286074
NEON,9/12/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371672789,15.13365618,0.197816038,0.205171882,0.094260418,0.221866906,21.37070682,0.144976514,0.540470644,0.459414435,0.090280674,-0.10535367,0.214675063,0.366044298,0.069042898,-0.21941001,148.0073138,153.1944866,127.7996131,159.7433841,126.2348423,120.2764773,560.2602178,839.5980674,1045.096073,2274.500263,2814.550452,1886.711694
NEON,9/13/2023,0.365567636,15.26071517,0.196617215,0.206997197,0.084639192,0.219116698,21.09091001,0.140978087,0.546890156,0.460213622,0.096527078,-0.113863955,0.210182108,0.368896161,0.068139484,-0.224227524,147.6462147,152.1406387,128.0037136,157.9292197,126.5378112,120.8206582,552.8695652,838.5652174,1058.565217,2275.913043,2860.26087,1921.130435,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.3678584,15.21970682,0.197045324,0.204770187,0.090446796,0.219761618,21.16531178,0.142496301,0.541158715,0.458339403,0.092836406,-0.108380218,0.212443183,0.367349106,0.06810947,-0.220897882,148.1212789,152.9471714,128.0471282,159.1432172,126.4939938,120.6715199,563.5580281,842.5803398,1053.841365,2272.26512,2829.289772,1899.660202
NEON,9/14/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.363941083,15.32008772,0.196454311,0.204550446,0.086444485,0.217569777,20.95193614,0.139909556,0.542144099,0.457478393,0.095549839,-0.111769556,0.210115463,0.368564223,0.067140697,-0.222454893,148.263384,152.7034363,128.3179102,158.5238381,126.7744904,121.0990166,566.5803916,845.0358711,1062.200323,2269.055951,2844.699944,1912.354303
NEON,9/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.35954077,15.43594412,0.195832808,0.203886426,0.082930244,0.215343917,20.7314827,0.137460804,0.542168347,0.455756965,0.098213188,-0.114614277,0.207862308,0.370220062,0.066209357,-0.223868674,148.3347049,152.4108517,128.5444721,157.8982402,127.0178218,121.4953473,571.3391042,849.8059992,1072.772482,2268.908422,2860.289594,1925.281778
NEON,9/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354696915,15.5438375,0.194804871,0.203490646,0.077849125,0.212689704,20.47214581,0.134451415,0.543027328,0.454552819,0.101331284,-0.118618203,0.205077698,0.371708217,0.065024371,-0.225733666,148.4872202,152.1315485,128.8861648,157.2078,127.3759486,122.0263414,575.2271789,853.2520183,1082.788535,2265.143479,2878.175228,1941.328145
NEON,9/17/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349731718,15.66736031,0.193961894,0.203215396,0.072694696,0.209955846,20.20522227,0.131327442,0.544114186,0.453454431,0.104627703,-0.122879577,0.202170559,0.373157111,0.063819544,-0.227649781,148.6382866,151.8304807,129.235943,156.4793514,127.7435273,122.5775312,578.7334781,856.3512158,1092.751396,2260.847715,2896.7786,1957.111783
NEON,9/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2023_519340_4517990.csv,0.344675355,15.80807583,0.19334905,0.203068554,0.067550873,0.207168165,19.93307854,0.128108558,0.545434272,0.452458702,0.108101282,-0.127362042,0.199158712,0.374582483,0.062612127,-0.22961067,148.7806907,151.5013031,129.5854788,155.7076911,128.1125306,123.1405137,581.8139756,859.1208455,1102.712551,2256.246327,2916.190858,1972.515569
NEON,9/19/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339651914,15.96733961,0.193055419,0.202981749,0.062910841,0.204548298,19.67481438,0.125007014,0.546755984,0.451349961,0.111652727,-0.131677557,0.196258913,0.376449613,0.061528293,-0.231726754,148.8504249,151.0970203,129.8612819,154.8620485,128.4126022,123.6380025,585.1748143,862.8880694,1114.315359,2254.79919,2938.861101,1988.831193
