"Year","Pasture","Treatment","Allocation.number","AnimalEID","Tag","Tag.Color","Owner","Coat","Field.Notes","QAQC.Notes","Processing.Notes","Record.Type","Date","Weight","Percent_Shrink","Weight_Shrunk","Use_Flag","Outlier_Flag1"
2018,"23E","LTGI_HVY","35","840003151866457",891,"green","Local","b",",",NA,"","mid-season",2018-06-07,812,0.087,741.356,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866457",891,"green","Local","b","",NA,"","mid-season",2018-07-05,880,0.087,803.44,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866457",891,"green","Local","b",",",NA,"","mid-season",2018-08-02,946,0.09,860.86,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866457",891,"green","Local","b","",NA,"","mid-season",2018-08-31,948,0.09,862.68,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866457",891,"green","Local","b","",NA,"","off-study",2018-09-28,958,0.07,890.94,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b","",NA,"","on",2018-05-10,584,0.07,543.12,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b",",",NA,"","mid-season",2018-06-07,690,0.087,629.97,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b","",NA,"","mid-season",2018-07-05,750,0.087,684.75,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b",",",NA,"","mid-season",2018-08-02,786,0.09,715.26,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b","",NA,"","mid-season",2018-08-31,804,0.09,731.64,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866462",896,"green","Local","b","",NA,"","off-study",2018-09-28,832,0.07,773.76,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b","all natural",NA,"","on",2018-05-10,586,0.07,544.98,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b",",",NA,"","mid-season",2018-06-07,706,0.087,644.578,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b","",NA,"","mid-season",2018-07-05,774,0.087,706.662,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b",",",NA,"","mid-season",2018-08-02,854,0.09,777.14,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b","",NA,"","mid-season",2018-08-31,868,0.09,789.88,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866523",957,"green","Local","b","",NA,"","off-study",2018-09-28,842,0.07,783.06,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b","",NA,"","on",2018-05-10,662,0.07,615.66,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b",",",NA,"","mid-season",2018-06-07,732,0.087,668.316,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b","",NA,"","mid-season",2018-07-05,784,0.087,715.792,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b",",",NA,"","mid-season",2018-08-02,806,0.09,733.46,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b","",NA,"","mid-season",2018-08-31,792,0.09,720.72,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866578",999,"blue","Local","b","",NA,"","off-study",2018-09-28,788,0.07,732.84,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b","",NA,"","on",2018-05-10,784,0.07,729.12,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b",",",NA,"","mid-season",2018-06-07,880,0.087,803.44,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b","",NA,"","mid-season",2018-07-05,924,0.087,843.612,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b",",",NA,"","mid-season",2018-08-02,952,0.09,866.32,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b","",NA,"","mid-season",2018-08-31,960,0.09,873.6,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866585",1006,"blue","Local","b","",NA,"","off-study",2018-09-28,914,0.07,850.02,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b","",NA,"","on",2018-05-10,620,0.07,576.6,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b",",",NA,"","mid-season",2018-06-07,728,0.087,664.664,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b","",NA,"","mid-season",2018-07-05,772,0.087,704.836,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b",",",NA,"","mid-season",2018-08-02,838,0.09,762.58,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b","",NA,"","mid-season",2018-08-31,842,0.09,766.22,"Yes","good"
2018,"23E","LTGI_HVY","35","840003151866588",1009,"blue","Local","b","",NA,"","off-study",2018-09-28,842,0.07,783.06,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b","",NA,"","on",2018-05-10,740,0.07,688.2,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b",",",NA,"","mid-season",2018-06-07,852,0.087,777.876,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b","",NA,"","mid-season",2018-07-05,866,0.087,790.658,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b",",",NA,"","mid-season",2018-08-02,952,0.09,866.32,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b","",NA,"","mid-season",2018-08-31,968,0.09,880.88,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865612",68,"white","Local","b","doc",NA,"","off-study",2018-09-28,896,0.07,833.28,"Yes","outlier"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b","pink eye, both patch left eye, la200",NA,"","on",2018-05-10,624,0.07,580.32,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b",",",NA,"","mid-season",2018-06-07,728,0.087,664.664,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b","",NA,"","mid-season",2018-07-05,780,0.087,712.14,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b",",",NA,"","mid-season",2018-08-02,886,0.09,806.26,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b","",NA,"","mid-season",2018-08-31,876,0.09,797.16,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865720",176,"white","Local","b","doc",NA,"","off-study",2018-09-28,918,0.07,853.74,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b","",NA,"","on",2018-05-10,654,0.07,608.22,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b",",",NA,"","mid-season",2018-06-07,794,0.087,724.922,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b","",NA,"","mid-season",2018-07-05,850,0.087,776.05,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b",",",NA,"","mid-season",2018-08-02,958,0.09,871.78,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b","",NA,"","mid-season",2018-08-31,984,0.09,895.44,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865814",270,"white","Local","b","",NA,"","off-study",2018-09-28,992,0.07,922.56,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b","",NA,"","on",2018-05-10,646,0.07,600.78,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b",",",NA,"","mid-season",2018-06-07,762,0.087,695.706,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b","",NA,"","mid-season",2018-07-05,814,0.087,743.182,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b",",",NA,"","mid-season",2018-08-02,900,0.09,819,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b","",NA,"","mid-season",2018-08-31,910,0.09,828.1,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865847",303,"white","Local","b","",NA,"","off-study",2018-09-28,940,0.07,874.2,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b","",NA,"","on",2018-05-10,604,0.07,561.72,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b",",",NA,"","mid-season",2018-06-07,726,0.087,662.838,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b","",NA,"","mid-season",2018-07-05,776,0.087,708.488,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b",",",NA,"","mid-season",2018-08-02,858,0.09,780.78,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b","",NA,"","mid-season",2018-08-31,898,0.09,817.18,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865866",322,"white","Local","b","",NA,"","off-study",2018-09-28,946,0.07,879.78,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r","",NA,"","on",2018-05-10,634,0.07,589.62,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r",",",NA,"","mid-season",2018-06-07,744,0.087,679.272,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r","",NA,"","mid-season",2018-07-05,796,0.087,726.748,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r",",",NA,"","mid-season",2018-08-02,910,0.09,828.1,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r","",NA,"","mid-season",2018-08-31,942,0.09,857.22,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865973",418,"yellow","Local","r","",NA,"","off-study",2018-09-28,968,0.07,900.24,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b","",NA,"","on",2018-05-10,532,0.07,494.76,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b",",",NA,"","mid-season",2018-06-07,668,0.087,609.884,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b","",NA,"","mid-season",2018-07-05,754,0.087,688.402,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b",",",NA,"","mid-season",2018-08-02,876,0.09,797.16,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b","",NA,"","mid-season",2018-08-31,916,0.09,833.56,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865981",426,"yellow","Local","b","",NA,"","off-study",2018-09-28,972,0.07,903.96,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r","",NA,"","on",2018-05-10,662,0.07,615.66,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r",",",NA,"","mid-season",2018-06-07,802,0.087,732.226,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r","",NA,"","mid-season",2018-07-05,848,0.087,774.224,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r",",",NA,"","mid-season",2018-08-02,944,0.09,859.04,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r","",NA,"","mid-season",2018-08-31,942,0.09,857.22,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151865999",444,"yellow","Local","r","",NA,"","off-study",2018-09-28,978,0.07,909.54,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b","",NA,"","on",2018-05-10,574,0.07,533.82,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b",",",NA,"","mid-season",2018-06-07,730,0.087,666.49,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b","",NA,"","mid-season",2018-07-05,788,0.087,719.444,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b",",",NA,"","mid-season",2018-08-02,902,0.09,820.82,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b","",NA,"","mid-season",2018-08-31,942,0.09,857.22,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866202",647,"yellow","Local","b","",NA,"","off-study",2018-09-28,960,0.07,892.8,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b","",NA,"","on",2018-05-10,612,0.07,569.16,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b",",",NA,"","mid-season",2018-06-07,738,0.087,673.794,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b","",NA,"","mid-season",2018-07-05,792,0.087,723.096,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b",",",NA,"","mid-season",2018-08-02,882,0.09,802.62,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b","",NA,"","mid-season",2018-08-31,900,0.09,819,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866328",762,"green","Local","b","",NA,"","off-study",2018-09-28,916,0.07,851.88,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b","all natural",NA,"","on",2018-05-10,718,0.07,667.74,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b",",",NA,"","mid-season",2018-06-07,852,0.087,777.876,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b","",NA,"","mid-season",2018-07-05,890,0.087,812.57,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b",",",NA,"","mid-season",2018-08-02,988,0.09,899.08,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b","",NA,"","mid-season",2018-08-31,992,0.09,902.72,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866357",791,"green","Local","b","",NA,"","off-study",2018-09-28,1024,0.07,952.32,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char","all natural",NA,"","on",2018-05-10,710,0.07,660.3,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char",",",NA,"","mid-season",2018-06-07,848,0.087,774.224,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char","",NA,"","mid-season",2018-07-05,904,0.087,825.352,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char",",",NA,"","mid-season",2018-08-02,988,0.09,899.08,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char","",NA,"","mid-season",2018-08-31,1034,0.09,940.94,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866429",863,"green","Local","char","",NA,"","off-study",2018-09-28,1050,0.07,976.5,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b","",NA,"","on",2018-05-10,692,0.07,643.56,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b",",",NA,"","mid-season",2018-06-07,840,0.087,766.92,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b","",NA,"","mid-season",2018-07-05,890,0.087,812.57,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b",",",NA,"","mid-season",2018-08-02,1012,0.09,920.92,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b","",NA,"","mid-season",2018-08-31,1004,0.09,913.64,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866436",870,"green","Local","b","",NA,"","off-study",2018-09-28,1022,0.07,950.46,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b","",NA,"","on",2018-05-10,552,0.07,513.36,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b",",",NA,"","mid-season",2018-06-07,648,0.087,591.624,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b","",NA,"","mid-season",2018-07-05,638,0.087,582.494,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b",",",NA,"","mid-season",2018-08-02,712,0.09,647.92,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b","",NA,"","mid-season",2018-08-31,740,0.09,673.4,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866560",981,"blue","Local","b","",NA,"","off-study",2018-09-28,782,0.07,727.26,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r","",NA,"","on",2018-05-10,678,0.07,630.54,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r",",",NA,"","mid-season",2018-06-07,770,0.087,703.01,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r","",NA,"","mid-season",2018-07-05,790,0.087,721.27,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r",",",NA,"","mid-season",2018-08-02,886,0.09,806.26,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r","",NA,"","mid-season",2018-08-31,908,0.09,826.28,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866587",1008,"blue","Local","r","",NA,"","off-study",2018-09-28,902,0.07,838.86,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b","",NA,"","on",2018-05-10,638,0.07,593.34,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b",",",NA,"","mid-season",2018-06-07,754,0.087,688.402,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b","",NA,"","mid-season",2018-07-05,790,0.087,721.27,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b",",",NA,"","mid-season",2018-08-02,872,0.09,793.52,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b","",NA,"","mid-season",2018-08-31,868,0.09,789.88,"Yes","good"
2018,"23W","LTGI_LHT","16","840003151866698",1105,"red","Local","b","",NA,"","off-study",2018-09-28,874,0.07,812.82,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","on",2019-05-16,634,0.07,589.62,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","mid-season",2019-06-13,714,0.087,651.882,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","mid-season",2019-07-11,838,0.087,765.094,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","mid-season",2019-08-08,900,0.09,819,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","mid-season",2019-09-05,936,0.071,869.544,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718397",162,"red","Local","b","",NA,"","off-study",2019-09-27,940,0.07,874.2,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","on",2019-05-16,626,0.07,582.18,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","mid-season",2019-06-13,742,0.087,677.446,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","mid-season",2019-07-11,836,0.087,763.268,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","mid-season",2019-08-08,900,0.09,819,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","mid-season",2019-09-05,948,0.071,880.692,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718401",166,"red","Local","b","",NA,"","off-study",2019-09-27,932,0.07,866.76,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718411",176,"red","Local","b","",NA,"","on",2019-05-16,534,0.07,496.62,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718411",176,"red","Local","b","",NA,"","mid-season",2019-06-13,640,0.087,584.32,"Yes","good"
2019,"15E","LTGI_MOD","22","840003207718411",176,"red","Local","b","",NA,"","mid-season",2019-07-11,718,0.087,655.534,"Yes","good"
