"Year","Treatment","Herd","Allocation.number","Tag","Season.on.date","Season.off.date","Weight_Shrunk.on","Weight_Shrunk.off","Season.Days","Gain_shrunk","ADG_shrunk"
2013,"TRM","31E","16",717,2013-05-30,2013-09-28,496.62,818.4,121,321.78,2.65933884297521
2013,"TRM","31E","16",804,2013-05-30,2013-09-28,597.06,883.5,121,286.44,2.36727272727273
2013,"TRM","31E","16",829,2013-05-30,2013-09-28,617.52,1041.6,121,424.08,3.50479338842975
2013,"TRM","31E","16",842,2013-05-30,2013-09-28,630.54,937.44,121,306.9,2.53636363636364
2013,"TRM","5E","14",59,2013-05-30,2013-09-28,621.24,883.5,121,262.26,2.16743801652892
2013,"TRM","5E","14",87,2013-05-30,2013-09-28,578.46,889.08,121,310.62,2.56710743801653
2013,"TRM","5E","14",97,2013-05-30,2013-09-28,585.9,864.9,121,279,2.30578512396694
2013,"TRM","5E","14",181,2013-05-30,2013-09-28,531.96,747.72,121,215.76,1.78314049586777
2013,"TRM","5E","14",203,2013-05-30,2013-09-28,539.4,855.6,121,316.2,2.61322314049587
2013,"TRM","5E","14",417,2013-05-30,2013-09-28,608.22,879.78,121,271.56,2.24429752066116
2013,"TRM","5E","14",471,2013-05-30,2013-09-28,649.14,946.74,121,297.6,2.4595041322314
2013,"TRM","5E","14",485,2013-05-30,2013-09-28,513.36,801.66,121,288.3,2.38264462809917
2013,"TRM","5E","14",520,2013-05-30,2013-09-28,634.26,976.5,121,342.24,2.82842975206612
2013,"TRM","5E","14",658,2013-05-30,2013-09-28,522.66,792.36,121,269.7,2.22892561983471
2013,"TRM","5E","14",670,2013-05-30,2013-09-28,500.34,816.54,121,316.2,2.61322314049587
2013,"TRM","5E","14",721,2013-05-30,2013-09-28,561.72,892.8,121,331.08,2.73619834710744
2013,"TRM","5E","14",816,2013-05-30,2013-09-28,569.16,857.46,121,288.3,2.38264462809917
2013,"TRM","5E","14",841,2013-05-30,2013-09-28,567.3,874.2,121,306.9,2.53636363636364
2013,"TRM","7NW","14",3,2013-05-30,2013-09-28,544.98,918.84,121,373.86,3.0897520661157
2013,"TRM","7NW","14",10,2013-05-30,2013-09-28,569.16,909.54,121,340.38,2.81305785123967
2013,"TRM","7NW","14",31,2013-05-30,2013-09-28,591.48,952.32,121,360.84,2.98214876033058
2013,"TRM","7NW","14",83,2013-05-30,2013-09-28,639.84,946.74,121,306.9,2.53636363636364
2013,"TRM","7NW","14",99,2013-05-30,2013-09-28,517.08,827.7,121,310.62,2.56710743801653
2013,"TRM","7NW","14",167,2013-05-30,2013-09-28,626.82,924.42,121,297.6,2.45950413223141
2013,"TRM","7NW","14",177,2013-05-30,2013-09-28,580.32,903.96,121,323.64,2.67471074380165
2013,"TRM","7NW","14",187,2013-05-30,2013-09-28,554.28,918.84,121,364.56,3.01289256198347
2013,"TRM","7NW","14",427,2013-05-30,2013-09-28,533.82,825.84,121,292.02,2.41338842975207
2013,"TRM","7NW","14",453,2013-05-30,2013-09-28,598.92,859.32,121,260.4,2.15206611570248
2013,"TRM","7NW","14",480,2013-05-30,2013-09-28,526.38,799.8,121,273.42,2.2596694214876
2013,"TRM","7NW","14",677,2013-05-30,2013-09-28,481.74,838.86,121,357.12,2.95140495867769
2013,"TRM","7NW","14",819,2013-05-30,2013-09-28,571.02,827.7,121,256.68,2.12132231404959
2013,"TRM","7NW","14",847,2013-05-30,2013-09-28,664.02,1047.18,121,383.16,3.16661157024793
2014,"CARM","CARM","214",4,2014-05-15,2014-10-02,610.08,851.88,140,241.8,1.72714285714286
2014,"CARM","CARM","214",6,2014-05-15,2014-10-02,621.24,842.58,140,221.34,1.581
2014,"CARM","CARM","214",18,2014-05-15,2014-10-02,673.32,987.66,140,314.34,2.24528571428571
2014,"CARM","CARM","214",19,2014-05-15,2014-10-02,744,982.08,140,238.08,1.70057142857143
2014,"CARM","CARM","214",28,2014-05-15,2014-10-02,550.56,784.92,140,234.36,1.674
2014,"CARM","CARM","214",30,2014-05-15,2014-10-02,710.52,974.64,140,264.12,1.88657142857143
2014,"CARM","CARM","214",39,2014-05-15,2014-10-02,624.96,842.58,140,217.62,1.55442857142857
2014,"CARM","CARM","214",44,2014-05-15,2014-10-02,591.48,870.48,140,279,1.99285714285714
2014,"CARM","CARM","214",45,2014-05-15,2014-10-02,652.86,805.38,140,152.52,1.08942857142857
2014,"CARM","CARM","214",49,2014-05-15,2014-10-02,652.86,900.24,140,247.38,1.767
2014,"CARM","CARM","214",52,2014-05-15,2014-10-02,647.28,859.32,140,212.04,1.51457142857143
2014,"CARM","CARM","214",54,2014-05-15,2014-10-02,628.68,833.28,140,204.6,1.46142857142857
2014,"CARM","CARM","214",61,2014-05-15,2014-10-02,524.52,788.64,140,264.12,1.88657142857143
2014,"CARM","CARM","214",66,2014-05-15,2014-10-02,751.44,1006.26,140,254.82,1.82014285714286
2014,"CARM","CARM","214",70,2014-05-15,2014-10-02,619.38,807.24,140,187.86,1.34185714285714
2014,"CARM","CARM","214",73,2014-05-15,2014-10-02,571.02,803.52,140,232.5,1.66071428571429
2014,"CARM","CARM","214",78,2014-05-15,2014-10-02,671.46,903.96,140,232.5,1.66071428571429
2014,"CARM","CARM","214",83,2014-05-15,2014-10-02,755.16,939.3,140,184.14,1.31528571428571
2014,"CARM","CARM","214",85,2014-05-15,2014-10-02,643.56,922.56,140,279,1.99285714285714
2014,"CARM","CARM","214",88,2014-05-15,2014-10-02,591.48,876.06,140,284.58,2.03271428571429
2014,"CARM","CARM","214",92,2014-05-15,2014-10-02,608.22,810.96,140,202.74,1.44814285714286
2014,"CARM","CARM","214",95,2014-05-15,2014-10-02,632.4,913.26,140,280.86,2.00614285714286
2014,"CARM","CARM","214",97,2014-05-15,2014-10-02,610.08,876.06,140,265.98,1.89985714285714
2014,"CARM","CARM","214",98,2014-05-15,2014-10-02,697.5,909.54,140,212.04,1.51457142857143
2014,"CARM","CARM","214",100,2014-05-15,2014-10-02,647.28,907.68,140,260.4,1.86
2014,"CARM","CARM","214",101,2014-05-15,2014-10-02,662.16,939.3,140,277.14,1.97957142857143
2014,"CARM","CARM","214",102,2014-05-15,2014-10-02,637.98,866.76,140,228.78,1.63414285714286
2014,"CARM","CARM","214",103,2014-05-15,2014-10-02,675.18,941.16,140,265.98,1.89985714285714
2014,"CARM","CARM","214",104,2014-05-15,2014-10-02,660.3,954.18,140,293.88,2.09914285714286
2014,"CARM","CARM","214",106,2014-05-15,2014-10-02,639.84,969.06,140,329.22,2.35157142857143
2014,"CARM","CARM","214",113,2014-05-15,2014-10-02,734.7,1000.68,140,265.98,1.89985714285714
2014,"CARM","CARM","214",116,2014-05-15,2014-10-02,678.9,963.48,140,284.58,2.03271428571429
2014,"CARM","CARM","214",118,2014-05-15,2014-10-02,602.64,918.84,140,316.2,2.25857142857143
2014,"CARM","CARM","214",127,2014-05-15,2014-10-02,704.94,989.52,140,284.58,2.03271428571429
2014,"CARM","CARM","214",131,2014-05-15,2014-10-02,717.96,967.2,140,249.24,1.78028571428571
2014,"CARM","CARM","214",135,2014-05-15,2014-10-02,717.96,980.22,140,262.26,1.87328571428571
2014,"CARM","CARM","214",140,2014-05-15,2014-10-02,660.3,952.32,140,292.02,2.08585714285714
2014,"CARM","CARM","214",141,2014-05-15,2014-10-02,582.18,812.82,140,230.64,1.64742857142857
2014,"CARM","CARM","214",142,2014-05-15,2014-10-02,747.72,965.34,140,217.62,1.55442857142857
2014,"CARM","CARM","214",144,2014-05-15,2014-10-02,556.14,848.16,140,292.02,2.08585714285714
2014,"CARM","CARM","214",148,2014-05-15,2014-10-02,636.12,855.6,140,219.48,1.56771428571428
2014,"CARM","CARM","214",149,2014-05-15,2014-10-02,643.56,983.94,140,340.38,2.43128571428571
2014,"CARM","CARM","214",152,2014-05-15,2014-10-02,621.24,915.12,140,293.88,2.09914285714286
2014,"CARM","CARM","214",153,2014-05-15,2014-10-02,704.94,941.16,140,236.22,1.68728571428571
2014,"CARM","CARM","214",159,2014-05-15,2014-10-02,686.34,974.64,140,288.3,2.05928571428571
2014,"CARM","CARM","214",160,2014-05-15,2014-10-02,751.44,1017.42,140,265.98,1.89985714285714
2014,"CARM","CARM","214",166,2014-05-15,2014-10-02,682.62,861.18,140,178.56,1.27542857142857
2014,"CARM","CARM","214",167,2014-05-15,2014-10-02,717.96,974.64,140,256.68,1.83342857142857
2014,"CARM","CARM","214",170,2014-05-15,2014-10-02,712.38,931.86,140,219.48,1.56771428571428
2014,"CARM","CARM","214",179,2014-05-15,2014-10-02,665.88,939.3,140,273.42,1.953
2014,"CARM","CARM","214",188,2014-05-15,2014-10-02,543.12,788.64,140,245.52,1.75371428571429
2014,"CARM","CARM","214",189,2014-05-15,2014-10-02,675.18,1000.68,140,325.5,2.325
2014,"CARM","CARM","214",193,2014-05-15,2014-10-02,558,829.56,140,271.56,1.93971428571429
2014,"CARM","CARM","214",199,2014-05-15,2014-10-02,744,1043.46,140,299.46,2.139
2014,"CARM","CARM","214",201,2014-05-15,2014-10-02,643.56,931.86,140,288.3,2.05928571428571
2014,"CARM","CARM","214",208,2014-05-15,2014-10-02,664.02,974.64,140,310.62,2.21871428571429
2014,"CARM","CARM","214",209,2014-05-15,2014-10-02,652.86,881.64,140,228.78,1.63414285714286
2014,"CARM","CARM","214",211,2014-05-15,2014-10-02,652.86,887.22,140,234.36,1.674
2014,"CARM","CARM","214",213,2014-05-15,2014-10-02,665.88,959.76,140,293.88,2.09914285714286
2014,"CARM","CARM","214",223,2014-05-15,2014-10-02,652.86,933.72,140,280.86,2.00614285714286
2014,"CARM","CARM","214",225,2014-05-15,2014-10-02,677.04,887.22,140,210.18,1.50128571428571
2014,"CARM","CARM","214",237,2014-05-15,2014-10-02,686.34,956.04,140,269.7,1.92642857142857
2014,"CARM","CARM","214",239,2014-05-15,2014-10-02,520.8,797.94,140,277.14,1.97957142857143
2014,"CARM","CARM","214",245,2014-05-15,2014-10-02,580.32,805.38,140,225.06,1.60757142857143
2014,"CARM","CARM","214",248,2014-05-15,2014-10-02,651,982.08,140,331.08,2.36485714285714
2014,"CARM","CARM","214",249,2014-05-15,2014-10-02,671.46,946.74,140,275.28,1.96628571428571
2014,"CARM","CARM","214",254,2014-05-15,2014-10-02,595.2,887.22,140,292.02,2.08585714285714
2014,"CARM","CARM","214",258,2014-05-15,2014-10-02,565.44,803.52,140,238.08,1.70057142857143
2014,"CARM","CARM","214",262,2014-05-15,2014-10-02,652.86,961.62,140,308.76,2.20542857142857
2014,"CARM","CARM","214",268,2014-05-15,2014-10-02,647.28,833.28,140,186,1.32857142857143
2014,"CARM","CARM","214",273,2014-05-15,2014-10-02,626.82,920.7,140,293.88,2.09914285714286
2014,"CARM","CARM","214",275,2014-05-15,2014-10-02,584.04,814.68,140,230.64,1.64742857142857
2014,"CARM","CARM","214",285,2014-05-15,2014-10-02,643.56,944.88,140,301.32,2.15228571428571
2014,"CARM","CARM","214",288,2014-05-15,2014-10-02,593.34,868.62,140,275.28,1.96628571428571
2014,"CARM","CARM","214",289,2014-05-15,2014-10-02,656.58,928.14,140,271.56,1.93971428571429
2014,"CARM","CARM","214",291,2014-05-15,2014-10-02,595.2,859.32,140,264.12,1.88657142857143
2014,"CARM","CARM","214",293,2014-05-15,2014-10-02,626.82,842.58,140,215.76,1.54114285714286
2014,"CARM","CARM","214",295,2014-05-15,2014-10-02,729.12,1017.42,140,288.3,2.05928571428571
2014,"CARM","CARM","214",302,2014-05-15,2014-10-02,563.58,870.48,140,306.9,2.19214285714286
2014,"CARM","CARM","214",309,2014-05-15,2014-10-02,682.62,1017.42,140,334.8,2.39142857142857
2014,"CARM","CARM","214",313,2014-05-15,2014-10-02,658.44,937.44,140,279,1.99285714285714
2014,"CARM","CARM","214",314,2014-05-15,2014-10-02,664.02,881.64,140,217.62,1.55442857142857
2014,"CARM","CARM","214",320,2014-05-15,2014-10-02,589.62,810.96,140,221.34,1.581
2014,"CARM","CARM","214",321,2014-05-15,2014-10-02,747.72,1000.68,140,252.96,1.80685714285714
2014,"CARM","CARM","214",324,2014-05-15,2014-10-02,613.8,859.32,140,245.52,1.75371428571429
2014,"CARM","CARM","214",329,2014-05-15,2014-10-02,714.24,996.96,140,282.72,2.01942857142857
2014,"CARM","CARM","214",333,2014-05-15,2014-10-02,667.74,926.28,140,258.54,1.84671428571429
2014,"CARM","CARM","214",339,2014-05-15,2014-10-02,604.5,827.7,140,223.2,1.59428571428571
2014,"CARM","CARM","214",340,2014-05-15,2014-10-02,626.82,842.58,140,215.76,1.54114285714286
2014,"CARM","CARM","214",341,2014-05-15,2014-10-02,602.64,850.02,140,247.38,1.767
2014,"CARM","CARM","214",352,2014-05-15,2014-10-02,636.12,833.28,140,197.16,1.40828571428571
2014,"CARM","CARM","214",360,2014-05-15,2014-10-02,623.1,855.6,140,232.5,1.66071428571429
2014,"CARM","CARM","214",362,2014-05-15,2014-10-02,690.06,881.64,140,191.58,1.36842857142857
2014,"CARM","CARM","214",371,2014-05-15,2014-10-02,589.62,758.88,140,169.26,1.209
2014,"CARM","CARM","214",372,2014-05-15,2014-10-02,649.14,943.02,140,293.88,2.09914285714286
2014,"CARM","CARM","214",376,2014-05-15,2014-10-02,699.36,894.66,140,195.3,1.395
2014,"CARM","CARM","214",379,2014-05-15,2014-10-02,701.22,950.46,140,249.24,1.78028571428571
2014,"CARM","CARM","214",386,2014-05-15,2014-10-02,598.92,835.14,140,236.22,1.68728571428571
2014,"CARM","CARM","214",389,2014-05-15,2014-10-02,669.6,972.78,140,303.18,2.16557142857143
2014,"CARM","CARM","214",398,2014-05-15,2014-10-02,598.92,844.44,140,245.52,1.75371428571429
2014,"CARM","CARM","214",403,2014-05-15,2014-10-02,615.66,857.46,140,241.8,1.72714285714286
2014,"CARM","CARM","214",406,2014-05-15,2014-10-02,611.94,866.76,140,254.82,1.82014285714286
2014,"CARM","CARM","214",411,2014-05-15,2014-10-02,567.3,844.44,140,277.14,1.97957142857143
2014,"CARM","CARM","214",413,2014-05-15,2014-10-02,695.64,1034.16,140,338.52,2.418
2014,"CARM","CARM","214",416,2014-05-15,2014-10-02,664.02,954.18,140,290.16,2.07257142857143
2014,"CARM","CARM","214",417,2014-05-15,2014-10-02,680.76,935.58,140,254.82,1.82014285714286
2014,"CARM","CARM","214",419,2014-05-15,2014-10-02,662.16,922.56,140,260.4,1.86
2014,"CARM","CARM","214",420,2014-05-15,2014-10-02,682.62,989.52,140,306.9,2.19214285714286
2014,"CARM","CARM","214",425,2014-05-15,2014-10-02,729.12,965.34,140,236.22,1.68728571428571
2014,"CARM","CARM","214",429,2014-05-15,2014-10-02,598.92,916.98,140,318.06,2.27185714285714
2014,"CARM","CARM","214",436,2014-05-15,2014-10-02,624.96,903.96,140,279,1.99285714285714
2014,"CARM","CARM","214",438,2014-05-15,2014-10-02,621.24,907.68,140,286.44,2.046
2014,"CARM","CARM","214",456,2014-05-15,2014-10-02,645.42,866.76,140,221.34,1.581
2014,"CARM","CARM","214",462,2014-05-15,2014-10-02,621.24,954.18,140,332.94,2.37814285714286
2014,"CARM","CARM","214",466,2014-05-15,2014-10-02,675.18,861.18,140,186,1.32857142857143
2014,"CARM","CARM","214",468,2014-05-15,2014-10-02,645.42,898.38,140,252.96,1.80685714285714
2014,"CARM","CARM","214",472,2014-05-15,2014-10-02,572.88,803.52,140,230.64,1.64742857142857
2014,"CARM","CARM","214",477,2014-05-15,2014-10-02,537.54,732.84,140,195.3,1.395
2014,"CARM","CARM","214",486,2014-05-15,2014-10-02,626.82,930,140,303.18,2.16557142857143
2014,"CARM","CARM","214",490,2014-05-15,2014-10-02,664.02,918.84,140,254.82,1.82014285714286
2014,"CARM","CARM","214",491,2014-05-15,2014-10-02,704.94,1039.74,140,334.8,2.39142857142857
2014,"CARM","CARM","214",493,2014-05-15,2014-10-02,584.04,837,140,252.96,1.80685714285714
2014,"CARM","CARM","214",494,2014-05-15,2014-10-02,665.88,920.7,140,254.82,1.82014285714286
2014,"CARM","CARM","214",495,2014-05-15,2014-10-02,636.12,931.86,140,295.74,2.11242857142857
2014,"CARM","CARM","214",497,2014-05-15,2014-10-02,684.48,916.98,140,232.5,1.66071428571429
2014,"CARM","CARM","214",499,2014-05-15,2014-10-02,662.16,898.38,140,236.22,1.68728571428571
2014,"CARM","CARM","214",500,2014-05-15,2014-10-02,652.86,959.76,140,306.9,2.19214285714286
2014,"CARM","CARM","214",501,2014-05-15,2014-10-02,578.46,870.48,140,292.02,2.08585714285714
2014,"CARM","CARM","214",504,2014-05-15,2014-10-02,597.06,846.3,140,249.24,1.78028571428571
2014,"CARM","CARM","214",505,2014-05-15,2014-10-02,591.48,775.62,140,184.14,1.31528571428572
2014,"CARM","CARM","214",515,2014-05-15,2014-10-02,671.46,896.52,140,225.06,1.60757142857143
2014,"CARM","CARM","214",517,2014-05-15,2014-10-02,691.92,1036.02,140,344.1,2.45785714285714
2014,"CARM","CARM","214",519,2014-05-15,2014-10-02,664.02,931.86,140,267.84,1.91314285714286
2014,"CARM","CARM","214",522,2014-05-15,2014-10-02,559.86,744,140,184.14,1.31528571428571
2014,"CARM","CARM","214",534,2014-05-15,2014-10-02,680.76,935.58,140,254.82,1.82014285714286
2014,"CARM","CARM","214",536,2014-05-15,2014-10-02,544.98,792.36,140,247.38,1.767
2014,"CARM","CARM","214",537,2014-05-15,2014-10-02,565.44,868.62,140,303.18,2.16557142857143
2014,"CARM","CARM","214",547,2014-05-15,2014-10-02,729.12,974.64,140,245.52,1.75371428571429
2014,"CARM","CARM","214",550,2014-05-15,2014-10-02,751.44,1056.48,140,305.04,2.17885714285714
2014,"CARM","CARM","214",556,2014-05-15,2014-10-02,744,969.06,140,225.06,1.60757142857143
2014,"CARM","CARM","214",561,2014-05-15,2014-10-02,710.52,900.24,140,189.72,1.35514285714286
2014,"CARM","CARM","214",600,2014-05-15,2014-10-02,628.68,905.82,140,277.14,1.97957142857143
2014,"CARM","CARM","214",602,2014-05-15,2014-10-02,619.38,868.62,140,249.24,1.78028571428571
2014,"CARM","CARM","214",603,2014-05-15,2014-10-02,561.72,835.14,140,273.42,1.953
2014,"CARM","CARM","214",610,2014-05-15,2014-10-02,571.02,833.28,140,262.26,1.87328571428571
2014,"CARM","CARM","214",611,2014-05-15,2014-10-02,582.18,797.94,140,215.76,1.54114285714286
2014,"CARM","CARM","214",613,2014-05-15,2014-10-02,710.52,970.92,140,260.4,1.86
2014,"CARM","CARM","214",615,2014-05-15,2014-10-02,667.74,954.18,140,286.44,2.046
2014,"CARM","CARM","214",633,2014-05-15,2014-10-02,621.24,896.52,140,275.28,1.96628571428571
2014,"CARM","CARM","214",635,2014-05-15,2014-10-02,522.66,773.76,140,251.1,1.79357142857143
2014,"CARM","CARM","214",640,2014-05-15,2014-10-02,636.12,853.74,140,217.62,1.55442857142857
2014,"CARM","CARM","214",645,2014-05-15,2014-10-02,587.76,805.38,140,217.62,1.55442857142857
2014,"CARM","CARM","214",648,2014-05-15,2014-10-02,632.4,846.3,140,213.9,1.52785714285714
2014,"CARM","CARM","214",649,2014-05-15,2014-10-02,645.42,905.82,140,260.4,1.86
2014,"CARM","CARM","214",652,2014-05-15,2014-10-02,597.06,796.08,140,199.02,1.42157142857143
2014,"CARM","CARM","214",653,2014-05-15,2014-10-02,624.96,844.44,140,219.48,1.56771428571429
2014,"CARM","CARM","214",669,2014-05-15,2014-10-02,617.52,835.14,140,217.62,1.55442857142857
2014,"CARM","CARM","214",670,2014-05-15,2014-10-02,703.08,952.32,140,249.24,1.78028571428571
2014,"CARM","CARM","214",671,2014-05-15,2014-10-02,649.14,922.56,140,273.42,1.953
2014,"CARM","CARM","214",674,2014-05-15,2014-10-02,606.36,872.34,140,265.98,1.89985714285714
2014,"CARM","CARM","214",688,2014-05-15,2014-10-02,639.84,877.92,140,238.08,1.70057142857143
2014,"CARM","CARM","214",692,2014-05-15,2014-10-02,574.74,850.02,140,275.28,1.96628571428571
2014,"CARM","CARM","214",693,2014-05-15,2014-10-02,680.76,915.12,140,234.36,1.674
2014,"CARM","CARM","214",694,2014-05-15,2014-10-02,695.64,909.54,140,213.9,1.52785714285714
2014,"CARM","CARM","214",696,2014-05-15,2014-10-02,571.02,844.44,140,273.42,1.953
2014,"CARM","CARM","214",697,2014-05-15,2014-10-02,598.92,781.2,140,182.28,1.302
2014,"CARM","CARM","214",699,2014-05-15,2014-10-02,597.06,855.6,140,258.54,1.84671428571429
2014,"CARM","CARM","214",707,2014-05-15,2014-10-02,639.84,889.08,140,249.24,1.78028571428571
2014,"CARM","CARM","214",709,2014-05-15,2014-10-02,606.36,848.16,140,241.8,1.72714285714286
2014,"CARM","CARM","214",715,2014-05-15,2014-10-02,552.42,827.7,140,275.28,1.96628571428571
2014,"CARM","CARM","214",717,2014-05-15,2014-10-02,701.22,922.56,140,221.34,1.581
2014,"CARM","CARM","214",720,2014-05-15,2014-10-02,662.16,889.08,140,226.92,1.62085714285714
2014,"CARM","CARM","214",800,2014-05-15,2014-10-02,693.78,812.82,140,119.04,0.850285714285714
2014,"CARM","CARM","214",801,2014-05-15,2014-10-02,617.52,840.72,140,223.2,1.59428571428571
2014,"CARM","CARM","214",802,2014-05-15,2014-10-02,677.04,807.24,140,130.2,0.929999999999999
2014,"CARM","CARM","214",803,2014-05-15,2014-10-02,678.9,857.46,140,178.56,1.27542857142857
2014,"CARM","CARM","214",805,2014-05-15,2014-10-02,673.32,838.86,140,165.54,1.18242857142857
2014,"CARM","CARM","214",806,2014-05-15,2014-10-02,656.58,818.4,140,161.82,1.15585714285714
2014,"CARM","CARM","214",807,2014-05-15,2014-10-02,686.34,855.6,140,169.26,1.209
2014,"CARM","CARM","214",810,2014-05-15,2014-10-02,608.22,691.92,140,83.7,0.597857142857143
2014,"CARM","CARM","214",817,2014-05-15,2014-10-02,593.34,812.82,140,219.48,1.56771428571429
2014,"CARM","CARM","214",823,2014-05-15,2014-10-02,634.26,861.18,140,226.92,1.62085714285714
2014,"CARM","CARM","214",826,2014-05-15,2014-10-02,652.86,801.66,140,148.8,1.06285714285714
2014,"CARM","CARM","214",831,2014-05-15,2014-10-02,701.22,838.86,140,137.64,0.983142857142857
2014,"CARM","CARM","214",835,2014-05-15,2014-10-02,632.4,848.16,140,215.76,1.54114285714286
2014,"CARM","CARM","214",839,2014-05-15,2014-10-02,624.96,781.2,140,156.24,1.116
2014,"CARM","CARM","214",844,2014-05-15,2014-10-02,721.68,877.92,140,156.24,1.116
2014,"CARM","CARM","214",845,2014-05-15,2014-10-02,654.72,812.82,140,158.1,1.12928571428571
2014,"CARM","CARM","214",851,2014-05-15,2014-10-02,606.36,857.46,140,251.1,1.79357142857143
2014,"CARM","CARM","214",853,2014-05-15,2014-10-02,617.52,803.52,140,186,1.32857142857143
2014,"CARM","CARM","214",857,2014-05-15,2014-10-02,703.08,794.22,140,91.14,0.651
2014,"CARM","CARM","214",859,2014-05-15,2014-10-02,717.96,889.08,140,171.12,1.22228571428571
2014,"CARM","CARM","214",860,2014-05-15,2014-10-02,693.78,900.24,140,206.46,1.47471428571429
2014,"CARM","CARM","214",903,2014-05-15,2014-10-02,543.12,704.94,140,161.82,1.15585714285714
2014,"CARM","CARM","214",909,2014-05-15,2014-10-02,533.82,736.56,140,202.74,1.44814285714286
2014,"CARM","CARM","214",912,2014-05-15,2014-10-02,580.32,766.32,140,186,1.32857142857143
2014,"CARM","CARM","214",919,2014-05-15,2014-10-02,528.24,721.68,140,193.44,1.38171428571429
2014,"CARM","CARM","214",923,2014-05-15,2014-10-02,539.4,770.04,140,230.64,1.64742857142857
2014,"CARM","CARM","214",925,2014-05-15,2014-10-02,613.8,796.08,140,182.28,1.302
