,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir1 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + dfi:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.7037,0.7015,872.4794,284.9276,0.1127,0.301,0.3237,0.048,172.7926,0.3601,0.2357,197.5837,0.2087,0.2549
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir1 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + dfi:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.7199,0.7179,721.5011,306.334,0.323,0.5242,0.4085,0.0655,312.284,0.6655,0.5292,210.7508,0.3607,0.2919
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.6979,0.6957,953.6664,283.8358,-0.0388,0.4039,0.2675,0.0416,151.4993,0.299,0.0997,201.2767,0.2864,0.2091
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.6885,0.6862,952.6405,384.8133,-0.0897,0.3002,0.2758,0.0393,120.5199,0.2426,0.0396,244.5766,0.1908,0.2093
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.6914,0.6891,944.8112,205.4865,0.0755,0.1754,0.2743,0.0393,147.4468,0.3067,0.1891,148.94,0.1271,0.2045
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.7004,0.6982,968.893,215.7598,0.0768,0.1924,0.2555,0.037,164.4321,0.3243,0.1815,163.159,0.1455,0.2039
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.6979,0.6957,938.8351,303.6188,-0.0128,0.3274,0.2828,0.0418,160.1693,0.3181,0.0126,217.8085,0.2349,0.226
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.6958,0.6936,927.8049,418.7163,-0.0373,0.434,0.2895,0.0428,147.0605,0.2979,0.0776,230.7974,0.2392,0.2265
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.7025,0.7003,804.3232,408.7999,0.0035,0.4992,0.3525,0.0531,181.2079,0.3971,0.2709,268.0954,0.3274,0.2805
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.7105,0.7083,869.6785,307.1747,0.0903,0.6345,0.3165,0.0519,188.0078,0.3759,0.2332,218.8166,0.452,0.2511
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.7061,0.7039,855.7694,290.6311,0.1191,0.307,0.3309,0.049,175.1543,0.3651,0.2491,197.2568,0.2084,0.2559
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_136 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,simp,0.7157,0.7137,751.9964,271.0935,0.3091,0.4639,0.392,0.0628,245.7754,0.5238,0.4919,205.6671,0.352,0.2914
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.6998,0.6976,940.2207,287.9,-0.0433,0.4097,0.2702,0.042,149.9496,0.296,0.0967,202.864,0.2887,0.211
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.6903,0.688,940.5117,388.5685,-0.0931,0.3031,0.2778,0.0396,112.4762,0.2264,0.0313,248.3752,0.1938,0.212
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.693,0.6907,934.2562,207.2869,0.0802,0.1769,0.2747,0.0393,149.3304,0.3106,0.1992,151.8627,0.1296,0.2072
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.7021,0.6999,957.0096,224.3257,0.0799,0.2,0.2569,0.0372,163.8331,0.3231,0.1886,165.4319,0.1475,0.2043
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.6997,0.6975,926.505,305.6938,-0.0129,0.3296,0.2848,0.0421,160.4592,0.3186,0.0062,220.3368,0.2376,0.2291
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.6974,0.6952,916.7992,418.2472,-0.0272,0.4335,0.2894,0.0428,150.4259,0.3047,0.0904,229.1493,0.2375,0.2247
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.703,0.7008,800.8649,404.9972,0.0026,0.4945,0.3486,0.0525,177.3331,0.3886,0.2621,266.1981,0.3251,0.2782
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.711,0.7088,866.1183,303.2627,0.0823,0.6264,0.3122,0.0512,183.4457,0.3668,0.2254,213.7955,0.4416,0.2462
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.7069,0.7047,850.3282,287.5259,0.1172,0.3037,0.3277,0.0486,174.835,0.3644,0.2463,195.5399,0.2065,0.2538
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + ndii7 + swir2 + bai_126 + bai_236 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,simp,0.7166,0.7146,745.5112,271.4296,0.303,0.4645,0.3897,0.0624,241.3361,0.5143,0.4834,205.201,0.3512,0.2899
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6998,0.6976,940.25,299.045,-0.0566,0.4256,0.2808,0.0437,147.4655,0.2911,0.0804,216.8837,0.3086,0.2249
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6883,0.686,954.1162,384.3626,-0.107,0.2998,0.2782,0.0396,98.1762,0.1976,0.0128,247.2994,0.1929,0.2132
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6913,0.689,945.684,199.7049,0.0308,0.1704,0.2844,0.0407,141.8945,0.2951,0.1027,144.6704,0.1235,0.2074
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6996,0.6974,974.7772,222.9007,0.0994,0.1987,0.2549,0.0369,169.7932,0.3349,0.2081,164.4667,0.1466,0.2036
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6964,0.6942,948.6957,296.2478,-0.0075,0.3194,0.2777,0.041,167.5663,0.3327,0.0155,212.2151,0.2288,0.2194
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.6942,0.692,938.8092,406.825,0.0071,0.4217,0.2846,0.0421,168.6278,0.3415,0.1401,219.8586,0.2279,0.2141
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.7013,0.6991,812.6781,411.2287,-0.0009,0.5022,0.3513,0.0529,177.549,0.3891,0.2625,272.9948,0.3334,0.2832
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.7064,0.7042,898.2174,295.3201,0.0614,0.61,0.3034,0.0498,178.2557,0.3564,0.2206,202.5003,0.4183,0.2358
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.7043,0.7021,868.5172,282.2294,0.1283,0.2981,0.3255,0.0482,180.1471,0.3755,0.2684,190.717,0.2015,0.2488
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_146 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_146 + nir:swir1 + nir:bai_136 + nir:bai_146 + swir1:bai_136 + swir1:bai_146 + bai_136:bai_146,simp,0.7221,0.72,705.6487,325.6968,0.3391,0.5574,0.423,0.0678,339.6142,0.7238,0.5459,219.2914,0.3753,0.2981
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6974,0.6952,956.974,301.9813,-0.0559,0.4297,0.2847,0.0443,148.656,0.2934,0.0857,219.9279,0.313,0.2283
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6857,0.6835,971.0444,385.6079,-0.1081,0.3008,0.2823,0.0402,98.9692,0.1992,0.0176,250.0947,0.1951,0.2168
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6877,0.6854,968.8163,202.3118,0.0575,0.1726,0.2724,0.039,147.4958,0.3068,0.153,146.423,0.125,0.2024
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6965,0.6943,995.9137,220.4323,0.1038,0.1965,0.255,0.0369,172.6599,0.3406,0.2166,163.4768,0.1458,0.2033
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6937,0.6914,967.414,298.153,-0.0109,0.3215,0.2804,0.0414,167.4776,0.3326,0.0105,212.4829,0.2291,0.2214
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.6908,0.6885,961.8663,402.1753,0.0054,0.4169,0.2835,0.0419,170.5118,0.3453,0.1468,217.0527,0.225,0.2132
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.698,0.6958,835.0649,409.3194,-0.003,0.4998,0.3514,0.0529,177.3721,0.3887,0.2597,271.8449,0.332,0.2826
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.7038,0.7016,916.3084,296.8981,0.0663,0.6132,0.3057,0.0501,179.0281,0.3579,0.2231,204.8664,0.4231,0.2382
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.7007,0.6986,892.8074,281.7842,0.1224,0.2976,0.324,0.048,179.3805,0.3739,0.2566,191.8998,0.2027,0.2501
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + nir:swir1 + nir:bai_136 + nir:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,simp,0.72,0.718,720.7572,337.5261,0.3423,0.5776,0.4267,0.0684,362.4374,0.7724,0.5586,219.0698,0.3749,0.2961
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.7014,0.6992,929.331,301.7522,-0.0535,0.4294,0.2839,0.0442,151.8619,0.2998,0.087,220.0676,0.3132,0.2282
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.6897,0.6874,944.6102,385.7865,-0.1081,0.3009,0.2811,0.04,97.3082,0.1959,0.0125,248.6815,0.194,0.2151
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.6905,0.6882,950.9365,204.4719,0.0614,0.1745,0.2646,0.0379,144.6039,0.3008,0.1534,145.149,0.1239,0.1964
3,Spatial,4,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.7,0.6978,971.8869,218.417,0.0961,0.1947,0.2514,0.0364,170.3107,0.3359,0.2075,160.9679,0.1435,0.1995
4,Spatial,5,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.6977,0.6955,939.6947,298.2092,-0.0037,0.3216,0.28,0.0414,170.7244,0.339,0.0154,212.7779,0.2294,0.2209
5,Spatial,6,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.6959,0.6937,927.0607,405.7546,0.011,0.4206,0.2887,0.0427,178.0692,0.3607,0.1521,217.8122,0.2258,0.2138
6,Spatial,7,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.7033,0.7011,798.9635,418.4792,-0.0033,0.511,0.3544,0.0533,177.1816,0.3883,0.255,275.9583,0.337,0.2845
7,Spatial,8,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.7069,0.7047,894.5467,294.6457,0.0604,0.6086,0.3014,0.0494,178.2556,0.3564,0.2205,200.2395,0.4136,0.2325
8,Spatial,9,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.705,0.7029,863.054,281.4101,0.1221,0.2973,0.3245,0.0481,180.091,0.3754,0.2556,189.7343,0.2004,0.2475
9,Spatial,10,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_136 + bai_346 + dfi:nir + dfi:swir1 + dfi:bai_136 + dfi:bai_346 + nir:swir1 + nir:bai_136 + nir:bai_346 + swir1:bai_136 + swir1:bai_346 + bai_136:bai_346,simp,0.7211,0.719,712.8888,317.1281,0.3284,0.5427,0.4158,0.0666,325.0014,0.6926,0.5302,213.3719,0.3652,0.2906
0,Spatial,1,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_146 + bai_236 + dfi:nir + dfi:swir1 + dfi:bai_146 + dfi:bai_236 + nir:swir1 + nir:bai_146 + nir:bai_236 + swir1:bai_146 + swir1:bai_236 + bai_146:bai_236,simp,0.7067,0.7046,892.3622,288.876,-0.0475,0.4111,0.2699,0.042,148.9137,0.2939,0.0911,209.2814,0.2978,0.216
1,Spatial,2,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_146 + bai_236 + dfi:nir + dfi:swir1 + dfi:bai_146 + dfi:bai_236 + nir:swir1 + nir:bai_146 + nir:bai_236 + swir1:bai_146 + swir1:bai_236 + bai_146:bai_236,simp,0.6964,0.6942,898.6905,381.9189,-0.0984,0.2979,0.2715,0.0387,97.5834,0.1964,0.0229,237.823,0.1855,0.2029
2,Spatial,3,5,np.log(Biomass_kg_ha) ~ dfi + nir + swir1 + bai_146 + bai_236 + dfi:nir + dfi:swir1 + dfi:bai_146 + dfi:bai_236 + nir:swir1 + nir:bai_146 + nir:bai_236 + swir1:bai_146 + swir1:bai_236 + bai_146:bai_236,simp,0.6995,0.6973,890.584,193.1874,0.0377,0.1649,0.2739,0.0392,142.9173,0.2973,0.1107,141.5525,0.1208,0.2018
